City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
66,Itarema,BR,2022-01-31 20:50:30,-2.9248,-39.9167,80.8,78,21,15.41
67,Thompson,CA,2022-01-31 20:50:30,55.7435,-97.8558,1.56,78,100,6.91
68,Upernavik,GL,2022-01-31 20:50:31,72.7868,-56.1549,-19.95,100,87,2.84
69,Broome,US,2022-01-31 20:50:31,42.2506,-75.833,29.93,51,0,1.99
70,Cabo San Lucas,MX,2022-01-31 20:47:38,22.8909,-109.9124,79.9,60,0,1.99
71,Lithakia,GR,2022-01-31 20:50:32,37.7167,20.8333,49.59,84,100,19.24
72,Benjamin Constant,BR,2022-01-31 20:50:32,-4.3831,-70.0311,91.53,58,75,4.61
73,Kadnikov,RU,2022-01-31 20:50:33,59.5022,40.338,23.16,94,100,8.3
74,Selinia,GR,2022-01-31 20:50:34,37.9336,23.5336,55.63,71,40,0.0
75,Inuvik,CA,2022-01-31 20:48:37,68.3499,-133.7218,3.24,81,75,8.05
76,Ballina,AU,2022-01-31 20:48:51,-28.8667,153.5667,73.78,95,21,0.0
77,Saint-Georges,GD,2022-01-31 20:50:35,12.0564,-61.7485,83.88,74,40,17.27
78,Rocha,UY,2022-01-31 20:50:35,-34.4833,-54.3333,68.05,54,15,12.68
79,Hithadhoo,MV,2022-01-31 20:47:56,-0.6,73.0833,82.4,72,32,9.35
80,College,US,2022-01-31 20:50:36,64.8569,-147.8028,-7.78,72,0,0.0
81,Pyaozerskiy,RU,2022-01-31 20:50:36,65.8333,31.1667,5.68,97,100,4.36
82,Khatanga,RU,2022-01-31 20:49:14,71.9667,102.5,-28.03,100,63,2.66
83,Yumen,CN,2022-01-31 20:47:41,40.2833,97.2,16.32,29,100,7.05
84,Panlaitan,PH,2022-01-31 20:50:37,12.1191,119.8486,80.6,77,100,2.95
85,Bergen,NO,2022-01-31 20:45:48,60.392,5.328,34.65,94,75,4.61
86,Jalu,LY,2022-01-31 20:47:06,29.0331,21.5482,55.92,62,62,7.96
87,Antofagasta,CL,2022-01-31 20:46:37,-23.65,-70.4,70.88,66,2,8.59
88,Paso De Los Toros,UY,2022-01-31 20:50:38,-32.8167,-56.5167,79.14,34,2,17.4
89,Alta Floresta,BR,2022-01-31 20:50:39,-9.8756,-56.0861,87.62,66,40,6.91
90,Katsuura,JP,2022-01-31 20:50:39,35.1333,140.3,40.19,46,79,6.78
91,Havoysund,NO,2022-01-31 20:50:40,70.9963,24.6622,26.83,71,100,8.12
92,Zhezkazgan,KZ,2022-01-31 20:50:40,47.8043,67.7144,0.34,99,96,5.21
93,Nikolskoye,RU,2022-01-31 20:49:08,59.7035,30.7861,26.87,97,100,5.06
94,Nantucket,US,2022-01-31 20:51:41,41.2835,-70.0995,30.31,51,0,4.61
95,Rawson,AR,2022-01-31 20:48:35,-43.3002,-65.1023,76.21,24,80,8.37
96,Dikson,RU,2022-01-31 20:51:42,73.5069,80.5464,-4.56,92,100,18.63
97,Vao,NC,2022-01-31 20:48:28,-22.6667,167.4833,77.56,85,100,9.69
98,Marienburg,PL,2022-01-31 20:51:42,54.0359,19.0266,30.11,73,56,9.78
99,Comodoro Rivadavia,AR,2022-01-31 20:50:18,-45.8667,-67.5,78.66,17,0,23.02
100,Port Blair,IN,2022-01-31 20:51:43,11.6667,92.75,73.27,75,63,5.84
101,Puerto Ayora,EC,2022-01-31 20:51:43,-0.7393,-90.3518,78.76,92,62,4.0
102,Vangaindrano,MG,2022-01-31 20:51:44,-23.35,47.6,74.34,84,34,3.76
103,Samana,DO,2022-01-31 20:51:44,19.2056,-69.3369,82.36,83,75,4.61
104,San Patricio,US,2022-01-31 20:48:30,28.017,-97.5169,73.49,88,100,9.4
105,Chokurdakh,RU,2022-01-31 20:48:24,70.6333,147.9167,-17.81,97,100,1.97
106,Ostersund,SE,2022-01-31 20:51:45,63.1792,14.6357,11.61,100,100,6.91
107,Lasa,IT,2022-01-31 20:51:45,46.6166,10.7002,36.7,94,97,7.81
108,Erdenet,MN,2022-01-31 20:50:48,49.0333,104.0833,-11.87,93,22,4.36
109,Linares,CL,2022-01-31 20:51:46,-35.85,-71.6,90.28,13,1,5.95
110,Luwingu,ZM,2022-01-31 20:51:46,-10.2621,29.9271,59.61,95,17,1.63
111,Luganville,VU,2022-01-31 20:51:47,-15.5333,167.1667,79.25,86,99,3.36
112,Laguna,US,2022-01-31 20:51:47,38.421,-121.4238,65.64,57,0,4.0
113,Araioses,BR,2022-01-31 20:51:48,-2.89,-41.9031,87.78,74,20,12.66
114,Ialibu,PG,2022-01-31 20:51:49,-6.2821,143.9935,56.03,96,100,2.68
115,Avarua,CK,2022-01-31 20:48:22,-21.2078,-159.775,82.45,78,75,11.5
116,Revda,RU,2022-01-31 20:51:49,56.801,59.9303,5.81,100,94,3.89
117,Piacabucu,BR,2022-01-31 20:51:50,-10.4056,-36.4344,80.87,75,7,8.43
118,Tuatapere,NZ,2022-01-31 20:50:10,-46.1333,167.6833,67.82,73,50,1.79
119,Pavilosta,LV,2022-01-31 20:51:51,56.8879,21.1859,30.11,78,100,18.07
120,Saint-Philippe,RE,2022-01-31 20:50:12,-21.3585,55.7679,78.39,80,96,15.19
121,Honiara,SB,2022-01-31 20:51:51,-9.4333,159.95,81.34,82,98,2.15
122,Padang,ID,2022-01-31 20:51:52,-0.9492,100.3543,75.25,89,43,3.87
123,Mar Del Plata,AR,2022-01-31 20:49:01,-38.0023,-57.5575,68.02,49,0,11.99
124,Hambantota,LK,2022-01-31 20:51:52,6.1241,81.1185,75.76,81,4,15.97
125,Zeya,RU,2022-01-31 20:51:53,53.75,127.2667,-7.98,90,14,4.16
126,Sundsvall,SE,2022-01-31 20:51:53,62.3913,17.3063,10.36,85,0,9.22
127,Necochea,AR,2022-01-31 20:49:56,-38.5473,-58.7368,71.04,39,100,7.05
128,Okhotsk,RU,2022-01-31 20:48:09,59.3833,143.3,4.35,75,86,17.31
129,Makakilo City,US,2022-01-31 20:51:54,21.3469,-158.0858,77.61,60,0,5.75
130,Vijapur,IN,2022-01-31 20:51:55,23.5667,72.75,67.15,78,0,2.86
131,Clyde River,CA,2022-01-31 20:51:55,70.4692,-68.5914,-30.77,68,0,3.44
132,Abu Kamal,SY,2022-01-31 20:51:56,34.4506,40.9171,45.9,78,100,15.97
133,Jutai,BR,2022-01-31 20:51:56,-5.1833,-68.9,84.83,65,100,4.34
134,Tangping,CN,2022-01-31 20:51:57,22.0265,111.9323,52.74,83,99,5.64
135,Tasiilaq,GL,2022-01-31 20:47:37,65.6145,-37.6368,10.56,98,98,3.91
136,Airai,TL,2022-01-31 20:49:28,-8.9266,125.4092,59.77,88,90,4.14
137,Nyurba,RU,2022-01-31 20:51:58,63.2842,118.3319,-32.21,100,97,2.3
138,Kudahuvadhoo,MV,2022-01-31 20:51:58,2.6708,72.8944,82.71,75,32,11.18
139,Gravdal,NO,2022-01-31 20:51:59,68.1214,13.5031,31.89,69,40,9.22
140,Butaritari,KI,2022-01-31 20:52:59,3.0707,172.7902,81.34,78,96,14.83
141,Banjar,ID,2022-01-31 20:53:00,-8.19,114.9675,80.46,88,100,2.51
142,Ilulissat,GL,2022-01-31 20:52:33,69.2167,-51.1,-1.7,78,100,7.85
143,Dwarka,IN,2022-01-31 20:49:29,22.2394,68.9678,71.53,83,0,8.75
144,Dawson Creek,CA,2022-01-31 20:53:01,55.7666,-120.2362,-0.76,65,75,4.61
145,Norman Wells,CA,2022-01-31 20:53:02,65.282,-126.8329,5.04,72,75,14.97
146,Shellbrook,CA,2022-01-31 20:53:02,53.2168,-106.4011,11.43,93,100,21.94
147,Phulabani,IN,2022-01-31 20:53:03,20.4667,84.2333,58.42,35,30,3.51
148,Sinnamary,GF,2022-01-31 20:53:03,5.3833,-52.95,78.35,82,100,10.16
149,Onufriyivka,UA,2022-01-31 20:53:04,48.9072,33.4487,27.23,88,65,12.91
150,Kyren,RU,2022-01-31 20:53:04,51.6828,102.1408,-5.91,86,16,1.5
151,Geraldton,AU,2022-01-31 20:49:05,-28.7667,114.6,68.41,64,13,12.66
152,Lethem,GY,2022-01-31 20:53:05,3.3803,-59.7968,89.92,42,69,13.35
153,Kieta,PG,2022-01-31 20:53:05,-6.2167,155.6333,80.37,85,100,3.8
154,Berlevag,NO,2022-01-31 20:53:06,70.8578,29.0864,17.6,67,0,11.5
155,North Platte,US,2022-01-31 20:52:58,41.1239,-100.7654,56.25,23,0,4.0
156,Nambucca Heads,AU,2022-01-31 20:53:07,-30.65,153.0,75.0,91,13,3.71
157,Noyabrsk,RU,2022-01-31 20:53:07,63.1994,75.4507,5.63,96,99,7.83
158,Esperance,AU,2022-01-31 20:50:59,-33.8667,121.9,60.64,57,91,15.32
159,Waipawa,NZ,2022-01-31 20:53:08,-41.4122,175.5153,68.63,66,95,4.43
160,Tessaoua,NE,2022-01-31 20:53:08,13.7574,7.9874,62.22,11,3,15.21
161,Olinda,BR,2022-01-31 20:53:09,-8.0089,-34.8553,83.93,70,20,6.91
162,Ornskoldsvik,SE,2022-01-31 20:53:09,63.2909,18.7153,11.35,92,100,5.75
163,Brae,GB,2022-01-31 20:53:10,60.3964,-1.353,39.11,97,100,12.28
164,Lata,PT,2022-01-31 20:53:10,40.1629,-8.3327,46.81,68,0,3.71
165,Talnakh,RU,2022-01-31 20:48:41,69.4865,88.3972,6.21,95,100,8.81
166,Keetmanshoop,NA,2022-01-31 20:50:29,-26.5833,18.1333,77.99,60,41,6.02
167,Kalmunai,LK,2022-01-31 20:49:35,7.4167,81.8167,78.04,75,100,9.69
168,Havelock,US,2022-01-31 20:50:37,34.8791,-76.9013,57.06,45,100,1.01
169,Mbaiki,CF,2022-01-31 20:53:11,3.8678,17.9892,71.42,26,10,0.25
170,Port-Gentil,GA,2022-01-31 20:53:12,-0.7193,8.7815,80.33,81,30,10.76
171,Namatanai,PG,2022-01-31 20:53:13,-3.6667,152.4333,79.39,81,100,2.73
172,Victor Harbor,AU,2022-01-31 20:53:13,-35.5667,138.6167,66.0,72,42,1.99
173,Nabire,ID,2022-01-31 20:51:08,-3.3667,135.4833,73.9,89,100,1.43
174,Pisco,PE,2022-01-31 20:53:14,-13.7,-76.2167,75.25,64,0,20.71
175,Ambilobe,MG,2022-01-31 20:49:12,-13.2,49.05,74.43,93,86,2.15
176,Victoria,HK,2022-01-31 20:53:15,22.2855,114.1577,57.94,88,99,1.01
177,Tual,ID,2022-01-31 20:53:15,-5.6667,132.75,83.84,76,100,21.39
178,Vestmannaeyjar,IS,2022-01-31 20:53:16,63.4427,-20.2734,42.15,77,100,34.18
179,Aguie,NE,2022-01-31 20:53:16,13.506,7.7786,61.65,12,2,12.44
180,Ostroveni,RO,2022-01-31 20:53:17,43.8,23.9,39.61,64,100,4.65
181,Bethel,US,2022-01-31 20:52:59,41.3712,-73.414,31.17,42,95,2.08
182,Cidreira,BR,2022-01-31 20:53:17,-30.1811,-50.2056,77.32,73,46,7.65
183,Margate,GB,2022-01-31 20:53:18,51.3813,1.3862,40.95,72,54,1.99
184,Inongo,CD,2022-01-31 20:53:18,-1.95,18.2667,77.34,58,64,1.43
185,Saskylakh,RU,2022-01-31 20:53:19,71.9167,114.0833,-28.52,100,91,2.06
186,Bagalkot,IN,2022-01-31 20:53:19,16.1833,75.7,69.94,32,3,1.66
187,Provideniya,RU,2022-01-31 20:54:19,64.3833,-173.3,8.71,61,75,24.61
