City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
227,Bengkulu,ID,2022-02-01 03:29:34,-3.8004,102.2655,83.48,67,88,5.39
228,Mecca,SA,2022-02-01 03:31:26,21.4267,39.8261,58.23,57,1,9.62
229,Ayacucho,PE,2022-02-01 03:31:27,-13.1583,-74.2239,52.97,94,100,3.4
230,Kununurra,AU,2022-02-01 03:31:27,-15.7667,128.7333,91.38,58,75,18.41
231,Thompson,CA,2022-02-01 03:26:33,55.7435,-97.8558,1.56,78,100,9.22
232,Mackay,AU,2022-02-01 03:27:46,-21.15,149.2,97.68,58,73,10.36
233,Kodiak,US,2022-02-01 03:27:16,57.79,-152.4072,35.11,80,100,9.22
234,Doha,QA,2022-02-01 03:28:25,25.2867,51.5333,62.49,94,2,4.61
235,Sao Joao Da Barra,BR,2022-02-01 03:31:28,-21.6403,-41.0511,75.94,90,100,9.28
236,Yakeshi,CN,2022-02-01 03:31:29,49.2833,120.7333,-9.71,94,100,6.44
237,Maningrida,AU,2022-02-01 03:31:29,-12.0667,134.2667,84.65,75,92,17.63
238,Isangel,VU,2022-02-01 03:31:30,-19.55,169.2667,86.11,79,97,16.11
239,Kachug,RU,2022-02-01 03:31:30,53.9606,105.8817,-7.17,95,98,1.5
240,Lompoc,US,2022-02-01 03:31:30,34.6391,-120.4579,60.21,87,0,4.61
241,Aklavik,CA,2022-02-01 03:31:31,68.2191,-135.0107,-4.97,97,100,5.08
242,San Lorenzo De El Escorial,ES,2022-02-01 03:31:31,40.5914,-4.1474,42.82,58,44,10.78
243,Avera,US,2022-02-01 03:31:32,33.194,-82.5271,41.72,57,16,4.56
244,Mehamn,NO,2022-02-01 03:31:32,71.0357,27.8492,20.43,87,75,10.13
245,Puerto Guzman,CO,2022-02-01 03:31:32,0.9703,-76.5858,71.13,96,100,5.23
246,Tura,IN,2022-02-01 03:31:33,25.5198,90.2201,65.12,47,67,5.91
247,Oda,JP,2022-02-01 03:31:33,35.1833,132.5,43.57,64,100,24.74
248,Tiksi,RU,2022-02-01 03:31:33,71.6872,128.8694,-10.61,100,100,5.77
249,Wasilla,US,2022-02-01 03:31:34,61.5814,-149.4394,17.73,75,0,3.44
250,North Bend,US,2022-02-01 03:31:34,43.4065,-124.2243,42.94,99,75,0.0
251,Saint Anthony,US,2022-02-01 03:31:35,45.0205,-93.218,30.29,77,0,5.01
252,Lucea,JM,2022-02-01 03:31:35,18.451,-78.1736,75.06,76,63,15.26
253,Malatya,TR,2022-02-01 03:31:35,38.5,38.0,28.45,93,100,1.14
