City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
95,Arraial Do Cabo,BR,2022-01-31 06:12:11,-22.9661,-42.0278,74.25,96,100,6.85
96,Lebu,CL,2022-01-31 06:12:11,-37.6167,-73.65,55.4,77,0,20.07
97,Dingle,PH,2022-01-31 06:12:12,10.9995,122.6711,84.67,69,49,9.51
98,Coolum Beach,AU,2022-01-31 06:12:13,-26.5333,153.1,86.11,75,46,6.55
99,Kailua,US,2022-01-31 06:12:13,21.4022,-157.7394,74.14,76,0,6.91
100,Salalah,OM,2022-01-31 06:12:14,17.0151,54.0924,75.29,60,0,2.3
101,Luderitz,NA,2022-01-31 06:12:14,-26.6481,15.1594,64.24,90,66,5.66
102,Hervey Bay,AU,2022-01-31 06:12:15,-25.2986,152.8535,89.04,68,32,12.55
103,Ojinaga,MX,2022-01-31 06:12:15,29.5667,-104.4167,59.95,55,0,4.61
104,Cherskiy,RU,2022-01-31 06:12:16,68.75,161.3,-27.94,100,75,2.48
105,Ahipara,NZ,2022-01-31 06:12:16,-35.1667,173.1667,71.53,72,100,13.29
106,Ternate,ID,2022-01-31 06:12:17,0.8,127.4,83.16,72,72,12.75
107,Albany,US,2022-01-31 06:12:17,42.6001,-73.9662,7.84,67,20,2.57
108,Port Elizabeth,ZA,2022-01-31 06:12:18,-33.918,25.5701,75.09,88,20,5.75
109,Ayia Galini,GR,2022-01-31 06:12:18,35.1,24.6833,53.19,83,47,8.23
110,Hami,CN,2022-01-31 06:12:19,42.8,93.45,28.85,30,93,6.69
111,Severnyy,RU,2022-01-31 06:12:19,50.677,36.5532,30.24,93,100,11.18
112,Nuqui,CO,2022-01-31 06:12:20,5.7125,-77.2708,74.91,87,76,6.31
113,Tuktoyaktuk,CA,2022-01-31 06:12:20,69.4541,-133.0374,-0.4,78,100,23.02
114,Peniche,PT,2022-01-31 06:12:21,39.3558,-9.3811,52.09,90,3,10.18
115,Vila Franca Do Campo,PT,2022-01-31 06:12:21,37.7167,-25.4333,59.41,81,75,14.34
116,Pacasmayo,PE,2022-01-31 06:12:22,-7.4006,-79.5714,69.51,85,100,8.7
117,Mount Gambier,AU,2022-01-31 06:12:22,-37.8333,140.7667,82.08,35,2,11.18
118,Codrington,AU,2022-01-31 06:12:23,-38.2667,141.9667,75.58,66,2,11.61
119,Faanui,PF,2022-01-31 06:12:23,-16.4833,-151.75,80.94,72,6,9.35
120,Kautokeino,NO,2022-01-31 06:12:24,69.0125,23.0412,-12.59,100,71,2.44
121,Port Hardy,CA,2022-01-31 06:12:24,50.6996,-127.4199,39.76,93,100,5.75
122,Bay Roberts,CA,2022-01-31 06:12:25,47.5999,-53.2648,36.34,82,70,5.01
123,Ancud,CL,2022-01-31 06:12:25,-41.8697,-73.8203,44.42,83,13,3.33
124,Yar-Sale,RU,2022-01-31 06:12:26,66.8333,70.8333,-5.46,100,87,6.87
125,Inirida,CO,2022-01-31 06:12:26,3.8653,-67.9239,70.56,64,32,2.13
126,Mahanoro,MG,2022-01-31 06:12:27,-19.9,48.8,80.33,64,3,9.4
